datetime [AKST],HO [molec cm^-3],HO2 [molec cm^-3],H2O2 [molec cm^-3],O3 [molec cm^-3],NO2 [molec cm^-3],NO [molec cm^-3],HONO [molec cm^-3],NO3 [molec cm^-3]
03-Feb-2022 15:05:00,244706.108164678,608891.926564049,45548904.7278866,216063162724.865,851450144499.194,611334637415.791,23211097381.7672,88024.1706245535
03-Feb-2022 15:10:00,235129.008326162,596119.6826894,44349003.0954965,217863679970.766,847149871690.133,584506469944.5,22801080922.6073,92072.7295734963
03-Feb-2022 15:15:00,224936.421776166,579471.162721058,43338246.3655702,217951233189.363,845171997087.059,563705617332.562,22433390186.6563,95040.6205099438
03-Feb-2022 15:20:00,215947.71195806,563231.218525396,42447627.9862915,218332479888.577,843205303870.189,546210973954.874,22074474741.5536,97815.1294853373
03-Feb-2022 15:25:00,207090.134047664,546671.165556901,41640260.9274072,219078811649.728,841035042369.072,529960959790.743,21719908809.3535,100683.706686029
03-Feb-2022 15:30:00,198324.006293557,529729.354000695,40876237.4677231,219604451732.824,839243286151.987,514721606064.585,21389479880.2289,103474.050099941
03-Feb-2022 15:35:00,188203.957445382,509077.680543859,40134297.106199,219308442458.316,838436652248.985,500370679350.873,21098754197.3521,105965.549363911
03-Feb-2022 15:40:00,178159.431821877,487921.532675779,39402849.8707068,218341161096.517,838446546410.894,487025425807.373,20847933362.1286,108156.597724364
03-Feb-2022 15:45:00,168231.304384863,466464.129514652,38680395.6346051,216994204812.15,838948983775.599,474549172196.738,20628547272.2267,110144.918391677
03-Feb-2022 15:50:00,155261.947362448,466255.932055255,37974711.8544174,235762675881.582,815076864486.036,412288063111.928,18994891836.1629,133691.15728443
03-Feb-2022 15:55:00,144446.915046489,507970.489072163,34818792.8235268,294752221552.531,746350813492.358,303523603601.05,16008844899.1327,204762.956611522
03-Feb-2022 16:00:00,134772.348351131,559136.35395124,31014768.3910633,361783500467.121,670476197617.131,219807361601.106,13413032204.2154,306158.997763998
03-Feb-2022 16:05:00,125848.238850085,579988.544889762,28468403.7994792,402726222104.42,624980661364.011,180381616595.428,12119541612.8033,380322.927537436
03-Feb-2022 16:10:00,116823.626289477,575625.945553396,27069793.8141025,419951836437.895,605667424807.411,162498773763.922,11629149838.4686,422213.719819371
03-Feb-2022 16:15:00,107436.27231806,561203.491751891,26169680.3932439,427993756521.581,596416178406.948,151144249094.363,11376579003.0724,451757.702974068
03-Feb-2022 16:20:00,99810.2450708981,547520.257737678,25517344.06066,432028957487.612,591604036955.204,143230690479.82,11227062357.1683,474019.558631646
03-Feb-2022 16:25:00,92156.5583705875,530725.22893879,25022571.9574789,433664891147.1,589444926961.28,137126544617.456,11132205952.3319,492064.937947933
03-Feb-2022 16:30:00,84435.8836322739,511883.295127897,24639672.3462246,433559470685.238,589186954761.346,131902612571.846,11071446434.9456,507988.290737934
03-Feb-2022 16:35:00,77958.8154048108,495868.3860482,24344639.4786479,432594988768.512,589891968909.875,127539238956.929,11031519125.495,521725.247822359
03-Feb-2022 16:40:00,71539.4815423933,478882.005876854,24121576.7955836,431007402226.066,591290227067.657,123711304169.601,11005050101.7727,534091.2280374
03-Feb-2022 16:45:00,65129.3183635063,461164.885395091,23953940.8221062,428832351182.266,593322620206.114,120089460696.875,10988688549.7973,546041.601148122
03-Feb-2022 16:50:00,60843.9179365765,446193.679050652,23911948.8763975,424564720772.559,597380537430.798,118683011851.812,11033079973.4598,547327.680226025
03-Feb-2022 16:55:00,56638.1177794027,429334.585242799,23930733.7031739,418823543870.082,603093772782.291,118510182584.276,11154301451.7141,543255.869595802
03-Feb-2022 17:00:00,52366.18395411,411685.859822343,23988696.9075771,412360884676.729,609655240852.639,118596619075.419,11257386456.1113,537739.927964289
03-Feb-2022 17:05:00,50526.7044098973,408785.073176362,23978344.4610571,411226221600.084,610840985704.279,116448571535.085,11279795681.8866,544974.986100404
03-Feb-2022 17:10:00,48975.3243490369,408786.363836825,23944333.0141108,412838141262.753,609121269903.413,113738027642.768,11252195817.5581,556171.758214071
03-Feb-2022 17:15:00,47511.4997710265,409978.150862962,23926867.4448223,415371507730.634,606384844078.638,110775612246.76,11209387930.2336,569322.167073009
03-Feb-2022 17:20:00,47301.3769070845,416042.587555376,23928061.7187892,418827986811.312,602654909470.368,108127207063.637,11156981654.3546,582230.773373192
03-Feb-2022 17:25:00,47196.8092363957,422746.430999186,23946104.4877857,422843787427.158,598316740357.236,105670405822.016,11097561820.7038,595072.85140337
03-Feb-2022 17:30:00,47119.1039215635,429918.196113561,23974082.5137325,427095625404.327,593709130833.719,103212565575.459,11033850070.1962,608445.258554707
03-Feb-2022 17:35:00,47414.9597110277,438744.761380091,24008372.2162871,431631668234.551,588794501087.755,100880939394.868,10966692437.757,621804.086112646
03-Feb-2022 17:40:00,47741.4295649362,447949.964268633,24047041.7921296,436344882228.93,583687806303.502,98619002970.8281,10896871354.061,635315.544966839
03-Feb-2022 17:45:00,48077.2092821203,457490.624485212,24087893.87067,441151623849.275,578477833032.67,96377073463.4605,10825328000.1283,649166.71080396
03-Feb-2022 17:50:00,48393.2490497643,465088.973960985,24124918.3031401,445959320791.989,573049828372.089,94486200049.1658,10724320318.1879,658403.216339916
03-Feb-2022 17:55:00,48716.1334737388,472698.62803947,24158119.491473,450667293476.037,567814257422.798,92719256765.5521,10619042108.4325,667135.724635544
03-Feb-2022 18:00:00,49051.4887597709,480643.27739313,24164652.6166994,455573263181.201,562475309946.515,90932152242.8141,10509670821.5507,676275.856201825
03-Feb-2022 18:05:00,49354.4189546566,489552.035209776,24108427.5036241,461007127902.631,556902984517.298,88715253654.8567,10421146817.4342,691797.570712522
03-Feb-2022 18:10:00,49626.4901612736,498305.073064314,24006015.9255806,466916541199.852,550812631514.065,86386113653.5254,10332714574.626,708763.232944484
03-Feb-2022 18:15:00,49870.5100757873,506748.104490548,23887058.4352682,472902938242.42,544587127787.67,84094504314.0108,10246158306.6728,726109.585664698
03-Feb-2022 18:20:00,50081.1610339475,514933.803676699,23757919.6456967,478847879515.874,538351974337.276,81839585917.5647,10161606800.9669,743765.190068629
03-Feb-2022 18:25:00,50271.9143249741,522930.885652542,23619795.6245534,484770006521.995,532100136626.542,79645216922.3466,10078510650.1235,761596.776479551
03-Feb-2022 18:30:00,50444.3613066225,530810.441224726,23473013.7343021,490674588063.206,525837044229.396,77499700103.3224,9996388729.06984,779672.942877544
03-Feb-2022 18:35:00,50602.2824764582,538624.327354133,23318121.8651406,496577064557.473,519555725786.632,75400598468.1153,9914898343.87712,798021.311636848
03-Feb-2022 18:40:00,50747.2639273064,546413.019527844,23155765.3363716,502486740432.326,513253118194.524,73342943544.4928,9833826786.08586,816688.331281321
03-Feb-2022 18:45:00,50880.181319932,554203.386016647,22986706.8776658,508410423549.491,506926891498.03,71323076811.1133,9753046105.48021,835697.923094739
03-Feb-2022 18:50:00,50916.7789895134,559822.932335199,22860588.6330219,513656317888.659,501367901542.049,69628271858.2367,9658220290.67774,850289.366745978
03-Feb-2022 18:55:00,50813.2970825101,563402.052864283,22917836.8051331,516722445822.725,498096419435.503,68390784013.4799,9576396860.67764,860421.878218089
03-Feb-2022 19:00:00,50571.1117109219,565184.475668659,23135267.8796794,517833732604.13,496855477580.571,67505105961.885,9548411096.12374,866918.878382186
03-Feb-2022 19:05:00,50474.0101465661,566811.866279832,23521230.4675571,516066687856.936,498599153602.041,67536467999.9449,9582126507.71041,866109.315012785
03-Feb-2022 19:10:00,50451.0179327962,569446.481773102,23902328.2998467,514667232901.603,499932625182.251,67518587856.5534,9613658241.85968,865831.418593808
03-Feb-2022 19:15:00,50500.6239348422,573191.249246506,24235576.7301422,514011717464.818,500479723712.284,67360842178.0965,9631768935.68743,867070.130067155
03-Feb-2022 19:20:00,50612.9132310958,577827.145575385,24519561.2671833,514013906857.196,500342978568.48,67095109614.4754,9637843695.64941,869549.516524211
03-Feb-2022 19:25:00,50766.5036469566,583150.035401358,24761401.7338089,514509332327.498,499698241943.309,66732641985.2822,9634404969.82693,873031.316087778
03-Feb-2022 19:30:00,50952.9565492043,589006.115263802,24969467.6369567,515378660026.441,498671662505.355,66305328316.7965,9623630900.60077,877296.887978924
03-Feb-2022 19:35:00,51164.9178263161,595273.541916687,25151284.6286026,516525748755.535,497363255142.726,65834093043.1705,9607229746.96385,882116.474903051
03-Feb-2022 19:40:00,51393.4231097508,601863.024239359,25312998.0196618,517872620248.443,495853152467.928,65328347656.9968,9586513056.33527,887345.29367237
03-Feb-2022 19:45:00,51637.0973764113,608716.458354981,25459486.9291236,519370076922.498,494191742331.362,64803127729.3369,9562474183.9506,892861.857508629
03-Feb-2022 19:50:00,51809.7557951308,613291.476849856,25530210.8926177,522610389075.49,491396878321.427,64214821745.9352,9491372079.74644,894816.963259382
03-Feb-2022 19:55:00,52052.8038961061,619351.389211605,25538336.2129615,527055990939.219,487315332197.781,63378794925.3511,9397683841.65782,899655.319468173
03-Feb-2022 20:00:00,52300.4331927852,625590.260677444,25548367.3856683,531577492794.976,483100741604.479,62535991421.5076,9325237844.46456,904640.983673002
03-Feb-2022 20:05:00,52333.2258322644,632717.00406292,25615548.7510834,535719020177.271,478540084159.999,61135336728.3055,9244596627.35269,920424.277413234
03-Feb-2022 20:10:00,52240.4407337777,637922.455385771,25739272.8834644,539128551291.618,474719091454.367,59885663586.1669,9173307024.94449,934936.17072487
03-Feb-2022 20:15:00,52110.8780910748,642535.12481236,25823408.5517374,542716975554.209,470722892305.135,58634617429.978,9105470253.21562,949915.505959914
03-Feb-2022 20:20:00,51965.6787410302,646928.776318687,25845122.0066611,546653189381.915,466389608615.514,57349573049.2746,9037751384.2263,965812.693129511
03-Feb-2022 20:25:00,51809.7118200501,651200.007670205,25804229.7642793,550921948962.21,461738413937.801,56034115151.2009,8969467460.10078,982636.905763144
03-Feb-2022 20:30:00,51642.0701599467,655374.253376653,25707109.502718,555464928584.954,456828047974.33,54694171318.0436,8900680109.42818,1000369.64555971
03-Feb-2022 20:35:00,51469.2335064301,659434.043059688,25561859.9245456,560241693327.29,451697720198.306,53354418147.5128,8831577053.25316,1018670.69363693
03-Feb-2022 20:40:00,51280.5952862537,663384.061889145,25376279.7575153,565186679752.963,446410881750.503,52004398147.7903,8762347851.53181,1037771.35722032
03-Feb-2022 20:45:00,51077.6753489139,667207.322612321,25157297.0308979,570267160631.751,440998207021.531,50655041624.8078,8693114832.59711,1057443.43178382
03-Feb-2022 20:50:00,51032.3139998135,677031.656321147,24822897.7920897,576847908171.19,434094914738.332,48832313360.0468,8654531604.61755,1091442.35159946
03-Feb-2022 20:55:00,51030.193870018,688405.249603979,24359732.472215,584996527696.476,425406455958.207,46799310913.4919,8612038386.81025,1130406.72359872
03-Feb-2022 21:00:00,51035.9023090939,700214.822505171,23826911.2662276,593775982469.384,415912768486.862,44748077465.4148,8561707600.2609,1171654.1478038
03-Feb-2022 21:05:00,51229.1263944592,708258.930598487,23407250.3083888,600194205069.374,408723024256.785,43632303065.2583,8475435481.58179,1190629.90753261
03-Feb-2022 21:10:00,51442.7291363979,715704.752645229,23095433.0131447,604875354070.699,403407009528.298,42821868455.6083,8388547803.16007,1204392.86072837
03-Feb-2022 21:15:00,51656.3928273159,723229.461689268,22842634.9285953,608763572943.714,398988997866.842,42111912991.8061,8309266524.02192,1216611.49460154
03-Feb-2022 21:20:00,51876.9893402973,730956.266755102,22637010.6878676,612194625924.082,395114707445.057,41465924417.3362,8236964429.818,1227853.81559384
03-Feb-2022 21:25:00,52102.3833542479,738914.906016874,22472213.0170434,615325858460.964,391608958469.759,40861392853.3589,8170761915.136,1238611.26572392
03-Feb-2022 21:30:00,52328.6588344356,747110.620105196,22342796.0691559,618245786257.916,388367327809.826,40281724856.5216,8109825717.06584,1249097.36180038
03-Feb-2022 21:35:00,52559.0104514623,755524.666447464,22243579.4473555,621021561167.391,385309611419.155,39726135602.9399,8053374769.40802,1259351.77255165
03-Feb-2022 21:40:00,52788.7885464314,764150.277783384,22169676.6227993,623687847260.326,382390849920.25,39182867781.2697,8000713405.10538,1269513.32554025
03-Feb-2022 21:45:00,53022.0072174573,772970.707686511,22116656.3961233,626280739415.461,379567137051.559,38655245694.354,7951213876.47822,1279633.55728339
03-Feb-2022 21:50:00,53466.2874140973,790097.102567467,22175880.6935436,626605803645.525,378163970368.312,38063622153.5222,7962033400.98569,1305474.09846304
03-Feb-2022 21:55:00,53857.3194819902,806261.104705706,22335416.9333358,625569933434.328,378102097093.99,37643206482.5956,8003167073.85341,1328234.49699365
03-Feb-2022 22:00:00,54230.9720854929,822354.859707416,22538499.9520132,623967972090.15,378576896693.176,37291667642.1842,8074430851.51301,1349846.79739747
03-Feb-2022 22:05:00,54172.5821377023,826739.988080281,22636394.3193494,624545592341.655,377686737125.671,36947141833.4918,8102605968.88505,1356974.89225963
03-Feb-2022 22:10:00,54110.4845601883,831674.467766597,22643170.0327977,626354758528.842,375568847147.692,36443610190.0006,8116850511.59377,1367795.86594129
03-Feb-2022 22:15:00,54038.6075033626,836621.499075989,22612165.7397623,628635276743.893,372999409504.313,35892085313.9866,8118770948.00862,1380034.45649203
03-Feb-2022 22:20:00,53957.8249940718,841495.964573494,22556309.6774786,631177522288.522,370190199070.425,35319955096.8515,8111308222.04303,1393105.59425224
03-Feb-2022 22:25:00,53868.5961144218,846297.098287259,22480707.371263,633889536746.428,367230957711.222,34737298859.153,8096365725.7222,1406709.35600975
03-Feb-2022 22:30:00,53774.3504446689,851009.147948592,22388480.6517753,636723731877.816,364165883940.991,34152966073.3288,8075360852.17943,1420636.48302241
03-Feb-2022 22:35:00,53667.1871824611,855681.043131882,22282080.8708642,639636253702.79,361035374686.649,33558894384.5644,8049449887.19035,1435188.07766356
03-Feb-2022 22:40:00,53555.0130845095,860300.880484519,22163645.8280772,642613909009.837,357849856970.193,32966195959.8652,8019572294.88205,1449940.15086708
03-Feb-2022 22:45:00,53441.7908724311,864859.320841921,22035072.5494085,645647963005.764,354615798092.07,32383316671.4165,7986508379.53831,1464828.40742212
03-Feb-2022 22:50:00,53356.1342374405,871441.221002556,21778202.7506333,650199616610.87,349679731078.566,31583259332.9687,7958574724.89995,1485650.61001269
03-Feb-2022 22:55:00,53337.8658560432,880098.395389824,21356591.5578084,656636127154.269,342764678885.149,30598407606.2566,7911759174.84314,1511477.50357571
03-Feb-2022 23:00:00,53364.0273707044,889581.706759845,20833104.9993941,664039448301.584,334838763547.617,29561433980.7866,7844537827.70896,1538984.77241343
03-Feb-2022 23:05:00,53407.3749953724,895777.434769963,20351594.6284611,670269569333.105,328263966983.258,28801662497.0088,7745181613.32408,1559475.17961934
03-Feb-2022 23:10:00,53387.0785820385,899683.530815837,19959893.3940682,675064204573.064,323203123292.352,28202970998.9039,7647264191.05046,1575623.99240126
03-Feb-2022 23:15:00,53322.8299898971,902438.965874733,19614897.2937242,679146924696.188,318892408985.378,27673447122.4201,7560105587.24753,1590437.74167306
03-Feb-2022 23:20:00,53223.9608195848,904492.536079304,19301966.2667354,682787158236.257,315048028672.383,27179336144.2287,7482129058.56106,1604676.59466236
03-Feb-2022 23:25:00,53103.1486837959,906057.299671048,19013227.7866074,686137257633.101,311509643379.968,26713532652.4761,7411686895.35554,1618359.23222772
03-Feb-2022 23:30:00,52965.1843720675,907278.2438456,18743397.9185846,689286672836.995,308182667713.945,26267826540.8545,7347395584.31874,1631853.87961014
03-Feb-2022 23:35:00,52811.1002371344,908206.3469884,18488421.7288756,692293978134.171,305004979456.891,25836287227.3382,7288104583.16263,1645302.08164123
03-Feb-2022 23:40:00,52644.4024443532,908903.069826131,18245040.8198946,695199122152.362,301934240924.363,25414459075.1682,7232854657.16544,1658584.14046112
03-Feb-2022 23:45:00,52469.147548859,909439.63636525,18010611.779717,698034835916.894,298936101467.319,25003815687.7446,7180853758.17441,1671960.6815873
03-Feb-2022 23:50:00,52239.7250347198,906724.181226608,17819256.911963,700232905979.565,296536413316.557,24713322366.0889,7113682274.13506,1677129.49271342
03-Feb-2022 23:55:00,51984.253461231,903194.709824325,17682878.6312618,701734157840.385,294863448110.753,24486555567.7857,7052056872.72341,1680645.53412875
04-Feb-2022 00:00:00,51710.5737022211,899233.455659519,17581641.9622176,702881748416.853,293579224019.578,24290635051.4839,7000481661.66406,1683549.18647514
04-Feb-2022 00:05:00,51573.0724854331,898126.645804043,17495923.794565,703709546594.382,292732486943.561,24139959847.2007,6979157137.99025,1688897.10204497
04-Feb-2022 00:10:00,51449.7375112411,897499.874496892,17397079.4060619,704749328466.161,291686477607.961,23967050360.6665,6963459900.62715,1695060.14384858
04-Feb-2022 00:15:00,51347.1637173185,897049.716245448,17296489.8066444,705853531277.038,290567769255.227,23803412175.8837,6947145054.21514,1700844.6071943
04-Feb-2022 00:20:00,51233.9293710262,896707.986271909,17196175.1027894,706955035109.465,289438328519.807,23620701846.2665,6929695917.89617,1707369.26452057
04-Feb-2022 00:25:00,51136.3708501485,896441.704355976,17096460.826796,708075660838.67,288277603319.315,23452007034.7982,6911056554.86405,1713220.05670886
04-Feb-2022 00:30:00,51037.6269811611,896153.638373226,16997356.5393656,709196593181.242,287106607411.462,23282259945.1842,6891334711.7754,1719298.44481424
04-Feb-2022 00:35:00,50937.9634017842,895900.451156261,16898735.5453074,710315321936.032,285930157934.912,23110199453.991,6870678730.28621,1725410.58674939
04-Feb-2022 00:40:00,50831.7936949817,895659.300033713,16800484.4789012,711427333880.102,284754617010.945,22931734665.3106,6849243693.48621,1731874.18210153
04-Feb-2022 00:45:00,50740.0452497073,895410.111895209,16702475.7125389,712554619596.559,283559768004.256,22768875251.3788,6827155246.89604,1737666.93590759
04-Feb-2022 00:50:00,50642.4211272962,894775.166109725,16662330.7506157,712866903289.85,283145078819.132,22666965902.3783,6786774283.79091,1742335.98470702
04-Feb-2022 00:55:00,50516.4701259155,893028.860876784,16707725.4507115,712092241843.788,283834433994.54,22659987633.3216,6755456971.94801,1744320.3680949
04-Feb-2022 01:00:00,50347.3432365438,890650.690528258,16804458.9006545,710687231852.246,285152275598.968,22677942051.0624,6743364541.67287,1745569.25273118
04-Feb-2022 01:05:00,50141.0370646139,886320.802923933,16878979.350558,709416338503.71,286382600398.958,22731382478.1467,6757472289.35482,1744990.60776075
04-Feb-2022 01:10:00,49927.6066948812,882301.669717241,16894251.1656187,708873890867.324,286861470424.446,22709062913.8334,6772253690.22548,1746394.79292078
04-Feb-2022 01:15:00,49724.0374895054,878366.354841581,16878143.3601321,708701462564.809,286966566381.739,22668111594.8186,6781333242.38874,1748626.39621777
04-Feb-2022 01:20:00,49523.4866090223,874433.745849579,16840485.447667,708747068153.704,286855886142.467,22612601998.3127,6785403020.18376,1751177.41334686
04-Feb-2022 01:25:00,49320.5931959105,870467.440858893,16786162.9303616,708934586552.151,286607302122.081,22543562962.5046,6785217102.51522,1754019.5869213
04-Feb-2022 01:30:00,49125.9071167125,866487.444103291,16718398.3971227,709232534286.291,286252496371.864,22475805661.2786,6781436744.28753,1756869.14951261
04-Feb-2022 01:35:00,48924.2028001634,862462.612341651,16639742.2826282,709598353317.971,285833564766.49,22397454920.3599,6774663764.29546,1760375.44128591
04-Feb-2022 01:40:00,48734.344443014,858399.090412398,16552221.4015261,710029908876.257,285352229179.149,22327716264.7465,6765408575.92076,1763186.466234
04-Feb-2022 01:45:00,48535.62399692,854278.388597053,16457603.9390321,710492494572.599,284842382297.635,22247250213.8367,6754137116.44063,1766360.06095474
04-Feb-2022 01:50:00,48581.3712014507,829112.943542214,16847576.6089792,698394302278.677,297610237346.959,24098986633.2503,7098884820.90285,1696789.9537167
04-Feb-2022 01:55:00,48164.9611470572,780192.964624286,18214792.5878087,666894758496.747,330730571929.243,28337422887.698,7894481110.93541,1562474.02677466
